"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","N_phys","decay_rate","hidden_dim","lr","strategy","w_phys_init","RMSE_total","RMSE_vx","RMSE_vy","config/N_phys","config/decay_rate","config/hidden_dim","config/lr","config/w_phys_init","done","epoch","iterations_since_restore","pid","time_since_restore","time_this_iter_s","time_total_s","timestamp","train_data","train_phys","training_iteration","val_total","w_phys","trial_name"
"2026-02-09 18:34:03","1.0min","7e1e0e3529034916b6d3395ae43e56a5","trainable_pinn_ray_9208b_00249","","","unknown","FINISHED","2048","0.0968435869079983","64","0.00298654417052441","physics_cutoff","0.5908676279065233","0.08687858283519745","0.1679692566394806","0.005787912756204605","2048","0.0968435869079983","64","0.00298654417052441","0.5908676279065233","1","10","10","331020","13.382663488388062","1.0455267429351807","13.382663488388062","1770658504","0.00933603581506759","4.02393913269043","10","1.0055889583755662","0.24715106040931323","trainable_pinn_ray_9208b_00249"
"2026-02-09 18:34:02","2.2min","5e8fa3a95a3e491d934c282c9a81c286","trainable_pinn_ray_9208b_00250","","","unknown","FINISHED","256","0.03360982722712342","256","0.00042695659742576113","physics_cutoff","0.6950598254944231","0.12301908433437347","0.24364763498306274","0.002390533220022917","256","0.03360982722712342","256","0.00042695659742576113","0.6950598254944231","1","10","10","332308","14.987558364868164","1.6506123542785645","14.987558364868164","1770658572","0.008384616521652788","3.9981276988983154","10","2.091985109049038","0.5136332434703217","trainable_pinn_ray_9208b_00250"
"2026-02-09 18:34:02","36.3s","f38643764af34c0b888deea235cf8dd8","trainable_pinn_ray_9208b_00247","","","unknown","FINISHED","4096","0.08879367173135971","64","0.00018822478209209925","physics_cutoff","0.30834445571661523","0.06786366552114487","0.1322794407606125","0.003447894938290119","4096","0.08879367173135971","64","0.00018822478209209925","0.30834445571661523","1","10","10","168904","14.992305755615234","1.482588529586792","14.992305755615234","1770658470","0.00997215288976628","4.282520294189453","10","0.5941918000229007","0.13866687516779166","trainable_pinn_ray_9208b_00247"
"2026-02-09 18:33:52","2.2min","7527c4f349a049e29864d933520590fe","trainable_pinn_ray_9208b_00246","","","unknown","FINISHED","4096","0.04639061241198293","256","0.004549522297853906","physics_cutoff","0.4347583167084427","0.07020115107297897","0.1371547132730484","0.003247585380449891","4096","0.04639061241198293","256","0.004549522297853906","0.4347583167084427","1","10","10","328112","15.794827938079834","1.373368501663208","15.794827938079834","1770658559","0.016365442785524553","4.087466716766357","10","1.172294218284497","0.2863671621478169","trainable_pinn_ray_9208b_00246"
"2026-02-09 18:33:50","1.6min","45dd51407db1475398ab7b9003efdbb9","trainable_pinn_ray_9208b_00245","","","unknown","FINISHED","4096","0.04435902121018695","256","0.00012662993396528243","physics_cutoff","0.39884129360405857","0.03706749901175499","0.07148804515600204","0.00264695449732244","4096","0.04435902121018695","256","0.00012662993396528243","0.39884129360405857","1","20","20","332172","29.46729350090027","1.1957805156707764","29.46729350090027","1770658527","0.005392516007451641","4.058707237243652","20","0.7033618743209619","0.17169886789538735","trainable_pinn_ray_9208b_00245"
"2026-02-09 18:33:50","4.9min","c81312222cdb4a7099f1d4d40a814155","trainable_pinn_ray_9208b_00244","","","unknown","FINISHED","512","0.07737623948425018","128","0.0005867798581602758","physics_cutoff","0.55743107807861","0.02091442607343197","0.038682613521814346","0.0031462376937270164","512","0.07737623948425018","128","0.0005867798581602758","0.55743107807861","1","50","50","315328","60.232059478759766","1.249553918838501","60.232059478759766","1770658712","0.005856776964895788","3.981386184692383","50","0.00005467380188131375","0","trainable_pinn_ray_9208b_00244"
"2026-02-09 18:33:38","28.9s","ca0137db0ef5491f8b699f5894f5ecf1","trainable_pinn_ray_9208b_00243","","","unknown","FINISHED","2048","0.08947381064693255","128","0.001097003347760655","physics_cutoff","0.4937593790296162","0.0834089070558548","0.16249148547649384","0.004326323047280312","2048","0.08947381064693255","128","0.001097003347760655","0.4937593790296162","1","10","10","291268","12.034503936767578","1.2319416999816895","12.034503936767578","1770658440","0.009139766969207314","4.16487979888916","10","0.9273786700601153","0.2206955203768081","trainable_pinn_ray_9208b_00243"
"2026-02-09 18:33:20","20.8s","8f992754f4b14e468c462bfa3c0c0200","trainable_pinn_ray_9208b_00229","","","unknown","FINISHED","1024","0.10779224248556733","128","0.001279859773210235","physics_cutoff","0.44741053748950443","0.05455654114484787","0.10632104426622391","0.0027920356951653957","1024","0.10779224248556733","128","0.001279859773210235","0.44741053748950443","1","10","10","287344","10.590252876281738","1.0029051303863525","10.590252876281738","1770658419","0.009706754795080352","4.005468845367432","10","0.6868550026572636","0.16958366759015014","trainable_pinn_ray_9208b_00229"
"2026-02-09 18:33:20","3.6min","d271a417abfc4cf795afda6edf441bab","trainable_pinn_ray_9208b_00242","","","unknown","FINISHED","2048","0.11526154163679347","128","0.0003218942412226613","physics_cutoff","0.6740807261197839","0.02645261026918888","0.05084387958049774","0.0020613395608961582","2048","0.11526154163679347","128","0.0003218942412226613","0.6740807261197839","1","40","40","325252","43.45351767539978","1.261490821838379","43.45351767539978","1770658613","0.00543524025218381","4.161547660827637","40","0.03165071928442711","0.007524390055455927","trainable_pinn_ray_9208b_00242"
"2026-02-09 18:33:17","3.5min","3907d336ed164840a30eec16df028e57","trainable_pinn_ray_9208b_00239","","","unknown","FINISHED","512","0.06572309485814365","128","0.00011387046283798313","physics_cutoff","0.3314313988620083","0.023372575640678406","0.04461659863591194","0.002128551248461008","512","0.06572309485814365","128","0.00011387046283798313","0.3314313988620083","1","50","50","310268","55.399189949035645","1.2850956916809082","55.399189949035645","1770658606","0.0051452202099044955","3.9941298961639404","50","0.000027308317751909095","0","trainable_pinn_ray_9208b_00239"
"2026-02-09 18:32:35","1.1min","40bb81f886c14f67a3e2d1a3410943b9","trainable_pinn_ray_9208b_00240","","","unknown","FINISHED","2048","0.0480135219820329","64","0.0014838168604179385","physics_cutoff","0.6202346796436331","0.14564795792102814","0.28840282559394836","0.0028930942062288523","2048","0.0480135219820329","64","0.0014838168604179385","0.6202346796436331","1","10","10","324016","11.497811079025269","0.9827132225036621","11.497811079025269","1770658417","0.008186659512801035","4.083250999450684","10","1.665438387067475","0.40261316963599614","trainable_pinn_ray_9208b_00240"
"2026-02-09 18:32:34","1.2min","9215d83c90544b3da4925ca0deb3fcbc","trainable_pinn_ray_9208b_00238","","","unknown","FINISHED","256","0.07659404790462403","64","0.00010389637060462053","physics_cutoff","0.4305845232975967","0.07432898879051208","0.14475762844085693","0.0039003558922559023","256","0.07659404790462403","64","0.00010389637060462053","0.4305845232975967","1","10","10","333492","13.763845682144165","0.9949626922607422","13.763845682144165","1770658423","0.010853840481309641","4.160628795623779","10","0.9161821492071163","0.21611209058228542","trainable_pinn_ray_9208b_00238"
"2026-02-09 18:32:31","41.4s","4bd0b51449894897808bc88ba25c232f","trainable_pinn_ray_9208b_00227","","","unknown","FINISHED","256","0.06578349581665148","64","0.0005165401941735147","physics_cutoff","0.5554103790656342","0.05939261615276337","0.11616001278162003","0.002625219291076064","256","0.06578349581665148","64","0.0005165401941735147","0.5554103790656342","1","10","10","333756","11.903552293777466","0.9146912097930908","11.903552293777466","1770658391","0.00768331834115088","4.209428787231445","10","1.313503588646819","0.3072481723142896","trainable_pinn_ray_9208b_00227"
"2026-02-09 18:32:03","1.2min","ee8c9b6cfb4640a6ab0335a91d89c31f","trainable_pinn_ray_9208b_00237","","","unknown","FINISHED","2048","0.07341207433964324","64","0.0009331460541610042","physics_cutoff","0.307347054776216","0.05114192143082619","0.09853511303663254","0.0037487298250198364","2048","0.07341207433964324","64","0.0009331460541610042","0.307347054776216","1","20","20","333216","23.019719123840332","0.8262100219726562","23.019719123840332","1770658393","0.006476712965166136","4.095037460327148","20","0.31534595751879213","0.07618374869409396","trainable_pinn_ray_9208b_00237"
"2026-02-09 18:31:54","43.2s","e1df6f9779f6475d91f1635b5dd0da14","trainable_pinn_ray_9208b_00236","","","unknown","FINISHED","256","0.0732456252532046","64","0.0021132137993564466","physics_cutoff","0.31584753013934286","0.04831314831972122","0.09395800530910492","0.0026682917959988117","256","0.0732456252532046","64","0.0021132137993564466","0.31584753013934286","1","20","20","334004","22.91812038421631","1.220909833908081","22.91812038421631","1770658355","0.009250064464961929","4.036487579345703","20","0.32156975753169104","0.0785387958831754","trainable_pinn_ray_9208b_00236"
"2026-02-09 18:31:51","2.0min","ae3cb621c03c4c248151ddce08cb93f2","trainable_pinn_ray_9208b_00235","","","unknown","FINISHED","4096","0.05624963208383729","64","0.0006537349202669687","physics_cutoff","0.5400082192477215","0.036138419061899185","0.06954998522996902","0.0027268517296761274","4096","0.05624963208383729","64","0.0006537349202669687","0.5400082192477215","1","20","20","321328","22.40472936630249","0.9857795238494873","22.40472936630249","1770658428","0.006817668621924015","4.066179275512695","20","0.7596825404879055","0.18546039415978272","trainable_pinn_ray_9208b_00235"
"2026-02-09 18:31:27","50.6s","3aacf36e36714f87be2c80a3276267ab","trainable_pinn_ray_9208b_00234","","","unknown","FINISHED","512","0.031045848591729056","128","0.00033674073748740543","physics_cutoff","0.48208805963272044","0.05737510323524475","0.11184583604335785","0.0029043727554380894","512","0.031045848591729056","128","0.00033674073748740543","0.48208805963272044","1","20","20","330616","20.338637828826904","0.8441619873046875","20.338637828826904","1770658336","0.0065356084547426195","4.009937763214111","20","1.0947960194639363","0.2672690076426548","trainable_pinn_ray_9208b_00234"
"2026-02-09 18:31:19","2.0min","ea763f07a38143c48f753052f5a30dcb","trainable_pinn_ray_9208b_00233","","","unknown","FINISHED","4096","0.08237742617229589","128","0.0006842335879561678","physics_cutoff","0.3256835748300536","0.05516846850514412","0.10788500308990479","0.0024519332218915224","4096","0.08237742617229589","128","0.0006842335879561678","0.3256835748300536","1","10","10","311180","12.779483556747437","1.2103023529052734","12.779483556747437","1770658396","0.007508818985849259","4.104010581970215","10","0.6391834602572574","0.15517126541639742","trainable_pinn_ray_9208b_00233"
"2026-02-09 18:31:08","3.7min","7611cc1045ff439d93371e9a3bfd2af7","trainable_pinn_ray_9208b_00230","","","unknown","FINISHED","512","0.07083242711447543","256","0.0001428518057866152","physics_cutoff","0.361463215264445","0.02919636480510235","0.05620451271533966","0.002188217593356967","512","0.07083242711447543","256","0.0001428518057866152","0.361463215264445","1","50","50","324896","63.70226812362671","0.9808995723724365","63.70226812362671","1770658486","0.00512814887183448","4.005387783050537","50","0.000030719270926642966","0","trainable_pinn_ray_9208b_00230"
"2026-02-09 18:30:50","3.0min","e371b241944e4660b97d5d58efb62bde","trainable_pinn_ray_9208b_00232","","","unknown","FINISHED","2048","0.0846575803436404","64","0.00010048305974077473","physics_cutoff","0.5393309060489707","0.0880712941288948","0.17225073277950287","0.0038918531499803066","2048","0.0846575803436404","64","0.00010048305974077473","0.5393309060489707","1","10","10","290148","11.698776245117188","1.1051280498504639","11.698776245117188","1770658429","0.011613231279977387","4.679853916168213","10","1.1678574811534022","0.2517435939808967","trainable_pinn_ray_9208b_00232"
"2026-02-09 18:30:48","3.8min","454cf41e1119492bbf7d3cb559e9b2d8","trainable_pinn_ray_9208b_00231","","","unknown","FINISHED","1024","0.1128763063034118","128","0.00016710179319729372","physics_cutoff","0.31301047179650077","0.023544209077954292","0.04468802735209465","0.0024003915023058653","1024","0.1128763063034118","128","0.00016710179319729372","0.31301047179650077","1","50","50","332600","58.345349073410034","0.8158094882965088","58.345349073410034","1770658475","0.005375227382061102","4.071256637573242","50","0.00003380029976406442","0","trainable_pinn_ray_9208b_00231"
"2026-02-09 18:30:38","5.0min","7027441d2cb443778d30fd5f63fdd91d","trainable_pinn_ray_9208b_00215","","","unknown","FINISHED","4096","0.10934734194933152","128","0.0015401545288460804","physics_cutoff","0.3756886159140023","0.0785699114203453","0.15440097451210022","0.002738845068961382","4096","0.10934734194933152","128","0.0015401545288460804","0.3756886159140023","1","10","10","301996","14.098459243774414","1.2862844467163086","14.098459243774414","1770658532","0.008718841795569225","4.023245811462402","10","0.571446793680073","0.1404195284686006","trainable_pinn_ray_9208b_00215"
"2026-02-09 18:30:38","1.8min","b7500e90d5ea4d0c8a02e0d08aace1fa","trainable_pinn_ray_9208b_00226","","","unknown","FINISHED","2048","0.10812488902790636","64","0.00024595423609461716","physics_cutoff","0.3525340505637512","0.03617320582270622","0.06974431127309799","0.002602099673822522","2048","0.10812488902790636","64","0.00024595423609461716","0.3525340505637512","1","20","20","332968","22.495741844177246","1.2652227878570557","22.495741844177246","1770658347","0.006675047518294905","4.175268650054932","20","0.19076266419429297","0.045185413446762315","trainable_pinn_ray_9208b_00226"
"2026-02-09 18:30:35","41.7s","eef23001d20b40c9bca892e4ab3143c3","trainable_pinn_ray_9208b_00228","","","unknown","FINISHED","4096","0.050695914530197755","256","0.0004959594828553229","physics_cutoff","0.6576396814716537","0.1107623428106308","0.21917305886745453","0.002351627917960286","4096","0.050695914530197755","256","0.0004959594828553229","0.6576396814716537","1","10","10","188032","20.293861150741577","1.58138108253479","20.293861150741577","1770658276","0.00980007434789572","4.021537780761719","10","1.6937215399396282","0.41671142423368024","trainable_pinn_ray_9208b_00228"
"2026-02-09 18:30:33","1.3min","df5b24289f0945609997af075b6a4785","trainable_pinn_ray_9208b_00225","","","unknown","FINISHED","2048","0.09243140032033398","128","0.00018966708265690454","physics_cutoff","0.6179238194999717","0.03396208584308624","0.0656735748052597","0.0022506003733724356","2048","0.09243140032033398","128","0.00018966708265690454","0.6179238194999717","1","20","20","320724","25.44506859779358","1.299579381942749","25.44506859779358","1770658312","0.005954814503990834","4.081528186798096","20","0.4405438894437076","0.10671573045173408","trainable_pinn_ray_9208b_00225"
"2026-02-09 18:30:31","4.5min","829d0692b1e24dabb6f226b7cc167af5","trainable_pinn_ray_9208b_00222","","","unknown","FINISHED","4096","0.11761400722596571","256","0.00011959536356398824","physics_cutoff","0.6486147224609504","0.018378667533397675","0.034633129835128784","0.0021242047660052776","4096","0.11761400722596571","256","0.00011959536356398824","0.6486147224609504","1","50","50","291492","79.51141214370728","1.1934568881988525","79.51141214370728","1770658499","0.004958875646303979","4.02651309967041","50","0.000025834556488975537","0","trainable_pinn_ray_9208b_00222"
"2026-02-09 18:28:49","2.9min","7b02ace8270541c3b38e7ca15134ae62","trainable_pinn_ray_9208b_00224","","","unknown","FINISHED","256","0.119741205014194","256","0.0005722361933099373","physics_cutoff","0.4094506665126663","0.027606332674622536","0.05282134935259819","0.0023913150653243065","256","0.119741205014194","256","0.0005722361933099373","0.4094506665126663","1","40","40","295556","60.46163463592529","0.9787466526031494","60.46163463592529","1770658302","0.007265521564535917","3.982295036315918","40","0.01552065575925071","0.0038378389240558103","trainable_pinn_ray_9208b_00224"
"2026-02-09 18:28:47","3.6min","51f075e6c17f4f09a9cae4f65318cd5f","trainable_pinn_ray_9208b_00210","","","unknown","FINISHED","512","0.09261428635647752","128","0.0002686848828909425","physics_cutoff","0.30203285592721035","0.03781546652317047","0.07358189672231674","0.0020490388851612806","512","0.09261428635647752","128","0.0002686848828909425","0.30203285592721035","1","50","50","331016","61.717607736587524","1.219670057296753","61.717607736587524","1770658343","0.005411052107510548","4.011723041534424","50","0.000031570509705606157","0","trainable_pinn_ray_9208b_00210"
"2026-02-09 18:28:37","33.7s","a821a7cd1c6941c58b7068a5f5d4559e","trainable_pinn_ray_9208b_00221","","","unknown","FINISHED","256","0.09377148041423664","128","0.00019172137259805146","physics_cutoff","0.6083937170128542","0.05684282258152962","0.11122189462184906","0.0024637486785650253","256","0.09377148041423664","128","0.00019172137259805146","0.6083937170128542","1","10","10","332768","13.197026252746582","1.4072585105895996","13.197026252746582","1770658149","0.006953110218033074","4.086987018585205","10","1.0845730451880717","0.26161629555957105","trainable_pinn_ray_9208b_00221"
"2026-02-09 18:28:26","1.2min","d99c83bf0f2847ebad674c453456e2f4","trainable_pinn_ray_9208b_00223","","","unknown","FINISHED","1024","0.031991119637609755","256","0.0019420769120649726","physics_cutoff","0.3098347665835206","0.07347239553928375","0.14392107725143433","0.0030237091705203056","1024","0.031991119637609755","256","0.0019420769120649726","0.3098347665835206","1","20","20","321908","29.138471126556396","1.4268825054168701","29.138471126556396","1770658176","0.009982096127069165","4.001132488250732","20","0.6858931143745127","0.16871448886341198","trainable_pinn_ray_9208b_00223"
"2026-02-09 18:27:09","4.5min","a23c8c95fa1b4bc5b4dcc72900ebad49","trainable_pinn_ray_9208b_00220","","","unknown","FINISHED","2048","0.10099262836836698","128","0.0002018183114999169","physics_cutoff","0.6014795336202077","0.025538021698594093","0.04897308349609375","0.0021029605995863676","2048","0.10099262836836698","128","0.0002018183114999169","0.6014795336202077","1","50","50","332144","63.799773931503296","0.8875648975372314","63.799773931503296","1770658300","0.005302494579565621","4.0278096199035645","50","0.00002746338920969133","0","trainable_pinn_ray_9208b_00220"
"2026-02-09 18:27:02","4.1min","b5c4edac20cf4400ac63654c40fc2b63","trainable_pinn_ray_9208b_00219","","","unknown","FINISHED","512","0.07871399208084992","256","0.0001519696616040727","physics_cutoff","0.6044111610008112","0.022735659033060074","0.0434887558221817","0.001982562942430377","512","0.07871399208084992","256","0.0001519696616040727","0.6044111610008112","1","50","50","328396","72.41317629814148","1.4729771614074707","72.41317629814148","1770658266","0.00527026918866942","4.010420799255371","50","0.00002398202119483387","0","trainable_pinn_ray_9208b_00219"
"2026-02-09 18:27:01","50.6s","f580946cb41c436f9091ffdb38f6cf2c","trainable_pinn_ray_9208b_00218","","","unknown","FINISHED","512","0.08038598810779465","64","0.00013895697805440646","physics_cutoff","0.43057343060131714","0.07419078797101974","0.14496634900569916","0.0034152339212596416","512","0.08038598810779465","64","0.00013895697805440646","0.43057343060131714","1","10","10","327632","12.946170806884766","0.9375956058502197","12.946170806884766","1770658071","0.010138114174497464","4.258944988250732","10","0.9074925972320221","0.20885578437120433","trainable_pinn_ray_9208b_00218"
"2026-02-09 18:26:59","3.6min","9cf88bbdd2ef4a7cbe77851b52e89421","trainable_pinn_ray_9208b_00217","","","unknown","FINISHED","2048","0.09809722234064412","256","0.00010043915164491104","physics_cutoff","0.5224726940159028","0.01853543147444725","0.035106394439935684","0.0019644680432975292","2048","0.09809722234064412","256","0.00010043915164491104","0.5224726940159028","1","50","50","330892","77.6155297756195","1.6732349395751953","77.6155297756195","1770658229","0.004835005673099189","4.048253536224365","50","0.000022451914212011147","0","trainable_pinn_ray_9208b_00217"
"2026-02-09 18:26:58","3.4min","76ba8dcf6feb47efbc1c4c9d6c7f6ead","trainable_pinn_ray_9208b_00214","","","unknown","FINISHED","4096","0.05148210281709158","128","0.00018729016301179355","physics_cutoff","0.43360355149809515","0.023920968174934387","0.04582196846604347","0.0020199688151478767","4096","0.05148210281709158","128","0.00018729016301179355","0.43360355149809515","1","50","50","330828","66.45878410339355","1.3290941715240479","66.45878410339355","1770658222","0.005290995370746861","4.0468902587890625","50","0.00002513587796490737","0","trainable_pinn_ray_9208b_00214"
"2026-02-09 18:26:58","1.3min","ab409fa35ed247fd944125ecc410cc41","trainable_pinn_ray_9208b_00216","","","unknown","FINISHED","4096","0.103795222566729","128","0.0031154162193249586","physics_cutoff","0.3020580683018859","0.07477349787950516","0.14663293957710266","0.0029140543192625046","4096","0.103795222566729","128","0.0031154162193249586","0.3020580683018859","1","10","10","314644","14.658811569213867","1.5027217864990234","14.658811569213867","1770658091","0.01178175954133152","4.079685211181641","10","0.4875669269874792","0.11868373604749477","trainable_pinn_ray_9208b_00216"
"2026-02-09 18:26:51","1.7min","825a3db762014227b87a54366878d322","trainable_pinn_ray_9208b_00206","","","unknown","FINISHED","1024","0.043850631570586954","128","0.001941889110483912","physics_cutoff","0.5784082472215168","0.07081799954175949","0.1380521059036255","0.0035838899202644825","1024","0.043850631570586954","128","0.001941889110483912","0.5784082472215168","1","20","20","24700","27.338510513305664","1.2302918434143066","27.338510513305664","1770658110","0.010245075791082796","4.0203022956848145","20","1.0273607383721448","0.25141826070679385","trainable_pinn_ray_9208b_00206"
"2026-02-09 18:26:50","3.8min","87b752409d5940c6acf64bb68000502b","trainable_pinn_ray_9208b_00209","","","unknown","FINISHED","1024","0.11384305394870908","256","0.00011486336667772471","physics_cutoff","0.43162054614794837","0.020482948049902916","0.03885461762547493","0.0021112789399921894","1024","0.11384305394870908","256","0.00011486336667772471","0.43162054614794837","1","50","50","291324","78.3198401927948","1.631545066833496","78.3198401927948","1770658234","0.0051413434351073395","3.984750270843506","50","0.000026083358505040393","0","trainable_pinn_ray_9208b_00209"
"2026-02-09 18:26:46","1.5min","c94819558f9b4af08caaafb642ecde91","trainable_pinn_ray_9208b_00204","","","unknown","FINISHED","4096","0.06151127332500571","128","0.0002073733841564397","physics_cutoff","0.6118337894267013","0.038589105010032654","0.07474549114704132","0.0024327223654836416","4096","0.06151127332500571","128","0.0002073733841564397","0.6118337894267013","1","20","20","333100","29.32969331741333","1.3266637325286865","29.32969331741333","1770658093","0.0059426061230741685","4.06560754776001","20","0.7816567417353446","0.1901373045214752","trainable_pinn_ray_9208b_00204"
"2026-02-09 18:26:04","1.6min","a79362b417314d558207b80118ee848e","trainable_pinn_ray_9208b_00203","","","unknown","FINISHED","512","0.05076028305459828","64","0.0010777712266807733","physics_cutoff","0.5050754044066034","0.03584668040275574","0.06905472278594971","0.002638639183714986","512","0.05076028305459828","64","0.0010777712266807733","0.5050754044066034","1","20","20","333116","25.72840976715088","1.0800340175628662","25.72840976715088","1770658056","0.006838182342283788","4.021381378173828","20","0.7855856725338073","0.19253199654778355","trainable_pinn_ray_9208b_00203"
"2026-02-09 18:26:03","1.2min","71929a9fe15f4ff5bf1cca1a900b7022","trainable_pinn_ray_9208b_00212","","","unknown","FINISHED","512","0.10422128693326342","256","0.0006553935747030304","physics_cutoff","0.536963113863807","0.05692142993211746","0.10973670333623886","0.004106157924979925","512","0.10422128693326342","256","0.0006553935747030304","0.536963113863807","1","20","20","329564","32.74542856216431","1.4043235778808594","32.74542856216431","1770658034","0.0077143340116186485","3.972097396850586","20","0.2999248950015109","0.07412293148424091","trainable_pinn_ray_9208b_00212"
"2026-02-09 18:25:58","59.4s","ff87bd472a324e1f8400f8a8d141aeb4","trainable_pinn_ray_9208b_00213","","","unknown","FINISHED","2048","0.10813447236463922","64","0.0017655943817008637","physics_cutoff","0.5085041248721659","0.0983109399676323","0.19405262172222137","0.0025692558847367764","2048","0.10813447236463922","64","0.0017655943817008637","0.5085041248721659","1","20","20","332624","26.025360345840454","1.198695182800293","26.025360345840454","1770658016","0.007562749279332498","4.156722545623779","20","0.27187829193224694","0.06516472874394617","trainable_pinn_ray_9208b_00213"
"2026-02-09 18:25:43","1.0min","796017efdd804b239fedf7b1c8010e43","trainable_pinn_ray_9208b_00211","","","unknown","FINISHED","256","0.036851777354127015","128","0.00023663809232535993","physics_cutoff","0.5733035054638383","0.04715530574321747","0.09183169156312943","0.002478917594999075","256","0.036851777354127015","128","0.00023663809232535993","0.5733035054638383","1","20","20","331232","26.36081624031067","1.1633479595184326","26.36081624031067","1770658002","0.006152979526368361","4.0663161277771","20","1.1746003099327358","0.28464178207579527","trainable_pinn_ray_9208b_00211"
"2026-02-09 18:24:59","47.1s","fcb29fda6a664dd197f1085cc0c57fc1","trainable_pinn_ray_9208b_00205","","","unknown","FINISHED","4096","0.11954170403817917","256","0.003173406513529812","physics_cutoff","0.6711009132780852","0.13422541320323944","0.26477956771850586","0.003671254264190793","4096","0.11954170403817917","256","0.003173406513529812","0.6711009132780852","1","10","10","333156","19.185508251190186","1.843001365661621","19.185508251190186","1770657945","0.014553059001393136","4.019930839538574","10","0.9370212420781724","0.22884483138668607","trainable_pinn_ray_9208b_00205"
"2026-02-09 18:24:58","1.1min","a0b4887f26f34c34b77226824a8a61af","trainable_pinn_ray_9208b_00208","","","unknown","FINISHED","1024","0.07290091454973316","64","0.0004619401373830416","physics_cutoff","0.40918374994252593","0.03692444786429405","0.07121797651052475","0.002630919683724642","1024","0.07290091454973316","64","0.0004619401373830416","0.40918374994252593","1","20","20","331672","25.57541799545288","1.1768288612365723","25.57541799545288","1770657959","0.006553463119592878","4.145784854888916","20","0.4279232021888378","0.1024164091190886","trainable_pinn_ray_9208b_00208"
"2026-02-09 18:24:44","1.3min","882913307d334dc8901b26bc8593d606","trainable_pinn_ray_9208b_00207","","","unknown","FINISHED","4096","0.11054292971050558","128","0.0018647105263978787","physics_cutoff","0.31394606409352993","0.0656239241361618","0.12857989966869354","0.002667945111170411","4096","0.11054292971050558","128","0.0018647105263978787","0.31394606409352993","1","20","20","300952","28.75605320930481","1.3733508586883545","28.75605320930481","1770657961","0.008391076171274988","4.070279121398926","20","0.15737164795398745","0.03843257995686379","trainable_pinn_ray_9208b_00207"
"2026-02-09 18:23:32","1.0min","b6ad403e75a14117be61a4fb138b07b5","trainable_pinn_ray_9208b_00180","","","unknown","FINISHED","4096","0.06569844357468488","64","0.0010890785883544973","physics_cutoff","0.6797227188231062","0.06679947674274445","0.1295849084854126","0.0040140473283827305","4096","0.06569844357468488","64","0.0010890785883544973","0.6797227188231062","1","10","10","185332","12.857067108154297","1.2545557022094727","12.857067108154297","1770657873","0.007383525824069136","4.085500717163086","10","1.5542293720867952","0.37630461301571133","trainable_pinn_ray_9208b_00180"
"2026-02-09 18:23:31","1.8min","ea4f6fab5594477ab0dbd872d882f6f4","trainable_pinn_ray_9208b_00193","","","unknown","FINISHED","512","0.05868772526388629","64","0.0008252385804801728","physics_cutoff","0.6162892659355854","0.04086165875196457","0.07932515442371368","0.0023981593549251556","512","0.05868772526388629","64","0.0008252385804801728","0.6162892659355854","1","20","20","332104","24.404155254364014","1.0823273658752441","24.404155254364014","1770657920","0.0070772256041246075","4.050660133361816","20","0.8364234302674375","0.2020771713551917","trainable_pinn_ray_9208b_00193"
"2026-02-09 18:23:30","45.7s","15c0cb0fe76440b784aacc142800fbeb","trainable_pinn_ray_9208b_00202","","","unknown","FINISHED","2048","0.050850453124509906","64","0.00019221428661309652","physics_cutoff","0.6964674504547905","0.056050416082143784","0.10882002860307693","0.0032808054238557816","2048","0.050850453124509906","64","0.00019221428661309652","0.6964674504547905","1","10","10","328948","12.728354215621948","1.384294033050537","12.728354215621948","1770657854","0.008989613662819348","4.299374580383301","10","1.9015051096987574","0.44070114985123104","trainable_pinn_ray_9208b_00202"
"2026-02-09 18:23:12","3.6min","3a65b70f0a28441aa730caf1f16da16b","trainable_pinn_ray_9208b_00201","","","unknown","FINISHED","1024","0.11502588200622692","128","0.0005122208027687133","physics_cutoff","0.6516473230248658","0.039505623281002045","0.07676883786916733","0.0022424079943448305","1024","0.11502588200622692","128","0.0005122208027687133","0.6516473230248658","1","40","40","321612","50.90453791618347","1.3035857677459717","50.90453791618347","1770658007","0.005656151181732815","4.0274434089660645","40","0.02996690838876009","0.007341139690292676","trainable_pinn_ray_9208b_00201"
"2026-02-09 18:23:10","1.7min","2bd135ec494b4677b20ac4cc3dd1c77b","trainable_pinn_ray_9208b_00200","","","unknown","FINISHED","4096","0.11549650655552028","64","0.0014279083946828438","physics_cutoff","0.38730155514602566","0.03795403614640236","0.07360993325710297","0.00229813763871789","4096","0.11549650655552028","64","0.0014279083946828438","0.38730155514602566","1","20","20","325224","25.756978273391724","1.3336641788482666","25.756978273391724","1770657893","0.007406589118838911","4.125395774841309","20","0.1798024289951624","0.043153778369956985","trainable_pinn_ray_9208b_00200"
"2026-02-09 18:23:02","3.7min","918c0eecbd1a421cbaf9dd29deb09ba1","trainable_pinn_ray_9208b_00199","","","unknown","FINISHED","256","0.11889501507624284","256","0.00011790034246156946","physics_cutoff","0.3071495738933655","0.024874543771147728","0.04757180064916611","0.002177285496145487","256","0.11889501507624284","256","0.00011790034246156946","0.3071495738933655","1","50","50","332176","69.69355487823486","1.3480465412139893","69.69355487823486","1770658004","0.005062828015070409","3.983957052230835","50","0.0000288998120771383","0","trainable_pinn_ray_9208b_00199"
